lat,lon,population
58.964263,17.321812,3
58.973236,17.322416,3
59.000157,17.324229,7
59.009130,17.324835,20
59.018104,17.325440,39
59.027077,17.326046,554
59.036051,17.326653,367
59.045024,17.327260,24
59.053998,17.327867,21
59.062971,17.328474,4
59.071944,17.329082,16
59.089891,17.330299,0
59.134758,17.333348,4
59.143731,17.333959,11
59.152704,17.334570,12
59.161678,17.335182,29
59.188597,17.337019,4
59.233463,17.340089,14
59.242436,17.340704,5
59.439840,17.354333,4
59.448813,17.354957,5
59.457786,17.355581,12
59.466758,17.356206,0
59.475731,17.356831,11
59.484704,17.357457,6
59.493677,17.358083,0
59.502649,17.358709,21
59.511622,17.359336,3
59.520594,17.359963,0
59.529567,17.360590,7
59.538540,17.361218,14
59.547512,17.361846,21
59.601347,17.365624,66
59.610320,17.366255,63
59.619292,17.366886,0
59.628264,17.367518,44
59.637237,17.368150,62
59.664154,17.370049,16
59.673126,17.370683,11
59.682099,17.371317,73
59.691071,17.371951,6
59.700043,17.372586,34
59.709015,17.373221,0
59.726960,17.374493,3
59.735932,17.375130,17
59.744904,17.375767,36
59.753877,17.376404,49
59.762849,17.377042,30
59.771821,17.377680,13
59.780793,17.378319,8
59.789765,17.378957,21
59.798737,17.379597,68
59.807709,17.380236,37
59.825654,17.381517,34
59.834626,17.382158,3
59.852570,17.383441,5
59.870514,17.384726,70
59.879486,17.385369,37
59.888458,17.386012,17
59.906401,17.387300,9
59.933317,17.389235,57
59.942289,17.389881,25
59.951261,17.390527,77
59.960233,17.391174,27
59.978176,17.392468,43
59.987148,17.393116,3
60.005092,17.394413,3
60.014063,17.395062,9
60.032007,17.396361,20
60.103780,17.401575,10
60.166580,17.406159,5
60.175552,17.406816,0
60.184523,17.407473,3
60.193495,17.408130,3
60.229380,17.410764,0
60.247323,17.412083,0
60.256294,17.412743,17
60.265265,17.413404,31
60.274237,17.414065,14
60.283208,17.414727,13
60.292179,17.415389,20
60.301150,17.416051,24
60.319093,17.417377,9
60.328064,17.418041,10
60.346006,17.419370,0
60.354977,17.420034,4
60.363948,17.420700,0
60.372920,17.421366,4
60.381891,17.422032,10
60.390862,17.422698,6
60.399833,17.423366,5
60.480571,17.429388,262
60.489542,17.430060,55
60.498513,17.430731,6
60.516455,17.432076,22
60.534396,17.433423,8
60.543367,17.434097,22
60.552338,17.434771,39
60.561309,17.435446,38
60.570279,17.436121,85
60.579250,17.436797,26
60.597192,17.438149,55
60.606162,17.438826,203
60.615133,17.439504,21
60.624104,17.440182,119
60.633074,17.440860,7
61.691494,17.524076,8
61.709432,17.525543,3
62.211651,17.567421,25
62.220619,17.568183,44
62.238555,17.569709,8
62.426873,17.585858,3
62.435840,17.586633,35
62.444807,17.587408,7
62.462742,17.588960,18
62.471709,17.589737,3
62.498611,17.592071,3
62.507578,17.592850,0
62.516545,17.593630,34
62.525512,17.594410,9
62.534480,17.595190,0
62.615183,17.602239,5
62.624150,17.603025,8
62.633117,17.603812,3
62.651051,17.605386,3
62.660018,17.606174,14
62.668985,17.606963,19
62.812453,17.619655,7
62.830387,17.621251,3
62.911085,17.628462,7
62.920052,17.629266,13
62.929018,17.630071,3
62.991783,17.635718,50
63.000749,17.636527,3
63.027648,17.638958,3
63.036614,17.639769,8
63.045580,17.640581,37
63.054546,17.641393,7
63.144207,17.649548,4
63.153173,17.650367,12
63.377318,17.671019,0
63.386284,17.671853,6
63.646278,17.696285,0
64.076581,17.737847,0
64.193115,17.749352,3
64.919143,17.823536,0
64.937068,17.825424,4
66.057250,17.949248,4
66.209572,17.967020,0
68.422109,18.254452,3
58.748582,17.324698,0
58.766529,17.325897,0
58.811398,17.328902,9
58.820372,17.329504,10
58.829346,17.330107,0
58.865241,17.332520,89
58.874214,17.333124,11
58.901135,17.334939,3
58.910109,17.335545,5
58.919082,17.336151,10
58.937029,17.337364,4
58.954976,17.338579,11
58.963950,17.339187,13
58.972923,17.339795,3
58.981897,17.340404,12
58.990870,17.341013,6
58.999843,17.341622,25
59.017790,17.342843,18
59.026764,17.343453,61
59.035737,17.344064,0
59.044710,17.344675,44
59.062657,17.345899,0
59.071630,17.346512,16
59.080604,17.347124,7
59.089577,17.347738,6
59.152389,17.352041,4
59.170335,17.353274,3
59.179308,17.353891,3
59.188282,17.354508,132
59.197255,17.355126,0
59.206228,17.355744,29
59.224174,17.356981,9
59.233147,17.357601,30
59.278012,17.360703,5
59.286984,17.361325,5
59.295957,17.361947,3
59.439521,17.371951,17
59.475412,17.374468,15
59.493357,17.375729,0
59.502329,17.376360,24
59.529247,17.378255,3
59.538219,17.378887,19
59.547192,17.379520,12
59.565137,17.380787,24
59.601026,17.383326,71
59.609999,17.383962,137
59.618971,17.384598,3
59.627943,17.385234,21
59.645888,17.386508,3
59.672804,17.388423,24
59.681777,17.389061,42
59.699721,17.390340,8
59.708693,17.390980,4
59.717665,17.391621,15
59.726637,17.392262,3
59.735610,17.392903,12
59.744582,17.393545,59
59.753554,17.394187,70
59.762526,17.394829,11
59.771498,17.395472,34
59.780470,17.396116,7
59.789442,17.396759,26
59.798414,17.397403,45
59.807386,17.398048,35
59.816358,17.398693,9
59.825330,17.399338,39
59.843274,17.400630,43
59.852246,17.401276,22
59.861217,17.401923,17
59.870189,17.402571,32
59.888133,17.403867,8
59.897105,17.404515,28
59.906077,17.405164,36
59.915048,17.405814,50
59.924020,17.406463,46
59.932992,17.407114,49
59.941964,17.407764,17
59.950935,17.408415,12
59.995794,17.411677,10
60.004765,17.412330,8
60.013737,17.412984,3
60.022709,17.413638,3
60.157281,17.423503,0
60.166252,17.424164,18
60.175223,17.424826,0
60.184195,17.425488,0
60.202137,17.426813,17
60.211109,17.427476,7
60.229051,17.428803,18
60.255965,17.430798,18
60.264936,17.431463,48
60.291849,17.433463,46
60.300820,17.434130,34
60.309791,17.434798,20
60.318762,17.435466,5
60.327733,17.436135,3
60.480239,17.447567,45
60.543034,17.452310,6
60.552005,17.452990,591
60.560975,17.453669,716
60.569946,17.454350,81
60.578916,17.455030,24
60.587887,17.455712,68
60.596858,17.456393,88
60.623769,17.458441,4
62.211294,17.586630,12
62.220262,17.587397,12
62.426512,17.605204,15
62.435479,17.605985,29
62.444447,17.606766,14
62.453414,17.607547,0
62.462381,17.608329,5
62.471348,17.609112,6
62.489282,17.610679,8
62.498249,17.611463,19
62.507217,17.612248,15
62.516184,17.613033,19
62.525151,17.613819,8
62.543085,17.615393,0
62.587919,17.619335,7
62.614820,17.621708,3
62.623787,17.622499,3
62.632754,17.623292,19
62.641721,17.624085,79
62.650687,17.624878,43
62.659654,17.625672,19
62.668621,17.626467,33
62.821054,17.640057,3
62.830020,17.640861,8
62.883818,17.645700,3
62.901751,17.647317,0
62.910717,17.648126,9
62.919684,17.648936,9
62.937616,17.650558,4
62.964515,17.652994,3
62.973481,17.653808,0
62.982447,17.654622,41
62.991414,17.655436,224
63.000380,17.656251,3
63.009346,17.657067,3
63.027278,17.658700,12
63.045210,17.660335,10
63.054176,17.661153,0
63.134870,17.668545,10
63.143836,17.669369,17
63.152802,17.670194,7
63.529353,17.705358,4
63.538318,17.706208,0
64.022409,17.753014,4
64.165834,17.767233,0
64.667786,17.818317,3
64.676749,17.819248,8
64.900817,17.842755,5
64.909779,17.843705,3
64.918741,17.844655,4
64.927704,17.845605,5
65.196569,17.874459,4
65.259301,17.881285,4
65.268263,17.882264,0
65.626718,17.921997,0
65.841778,17.946424,6
65.850738,17.947451,4
65.931382,17.956734,0
65.949303,17.958806,3
66.056826,17.971303,0
66.881080,18.071105,3
58.739295,17.341362,3
58.757243,17.342569,3
58.775190,17.343778,16
58.811085,17.346201,3
58.900821,17.352282,0
58.909794,17.352893,61
58.918767,17.353503,75
58.927741,17.354114,14
58.936714,17.354725,9
58.945688,17.355337,23
58.954661,17.355949,27
58.963634,17.356562,6
58.972608,17.357175,11
58.981581,17.357788,10
59.008501,17.359630,23
59.017474,17.360244,29
59.026448,17.360859,4
59.035421,17.361475,5
59.044394,17.362091,22
59.089260,17.365176,4
59.098233,17.365794,3
59.161045,17.370132,3
59.170018,17.370753,5
59.187964,17.371996,6
59.205909,17.373242,154
59.214882,17.373865,8
59.223855,17.374488,15
59.232828,17.375112,3
59.259747,17.376986,7
59.268720,17.377611,12
59.277692,17.378237,10
59.286665,17.378864,37
59.304611,17.380117,14
59.439200,17.389569,8
59.466118,17.391470,4
59.484063,17.392739,3
59.502007,17.394010,3
59.528925,17.395919,39
59.537897,17.396556,22
59.582758,17.399748,3
59.591731,17.400388,128
59.600703,17.401028,220
59.609675,17.401668,3
59.618647,17.402309,3
59.627620,17.402950,17
59.636592,17.403592,9
59.645564,17.404234,44
59.654536,17.404876,20
59.663508,17.405519,20
59.672480,17.406162,38
59.681452,17.406806,4
59.690424,17.407450,7
59.699396,17.408094,19
59.708369,17.408739,18
59.717341,17.409384,14
59.726313,17.410030,17
59.735285,17.410676,23
59.744257,17.411322,29
59.753228,17.411969,3
59.762200,17.412616,22
59.771172,17.413264,27
59.780144,17.413912,45
59.789116,17.414561,26
59.798088,17.415210,6
59.807060,17.415859,0
59.816032,17.416509,17
59.825004,17.417159,10
59.833975,17.417809,47
59.842947,17.418460,40
59.851919,17.419111,162
59.860891,17.419763,53
59.878834,17.421068,0
59.887806,17.421721,51
59.896778,17.422374,16
59.905749,17.423028,3
59.914721,17.423682,5
59.923693,17.424337,12
59.932664,17.424992,35
59.941636,17.425647,4
59.977522,17.428273,8
59.986494,17.428931,0
59.995465,17.429589,9
60.004437,17.430247,20
60.022380,17.431565,3
60.040323,17.432885,11
60.130036,17.439508,9
60.139008,17.440172,32
60.147979,17.440837,0
60.156950,17.441503,4
60.174893,17.442835,7
60.192835,17.444169,23
60.201806,17.444837,15
60.210777,17.445505,3
60.219748,17.446173,82
60.228720,17.446842,6
60.246662,17.448181,13
60.255633,17.448851,47
60.264604,17.449522,35
60.273575,17.450193,42
60.282546,17.450864,21
60.291517,17.451536,34
60.300488,17.452208,11
60.354313,17.456251,0
60.363284,17.456926,0
60.479904,17.465744,10
60.551669,17.471208,6
60.560639,17.471893,3
60.569610,17.472578,4
60.578580,17.473264,60
60.596521,17.474636,4
62.228870,17.607385,27
62.426149,17.624550,12
62.435116,17.625336,23
62.444083,17.626123,21
62.453050,17.626910,3
62.462017,17.627698,3
62.479951,17.629276,3
62.488918,17.630065,13
62.497885,17.630855,20
62.506852,17.631646,4
62.542720,17.634814,16
62.551687,17.635607,8
62.560654,17.636401,3
62.587554,17.638786,5
62.596521,17.639582,22
62.632388,17.642771,4
62.641354,17.643570,55
62.668254,17.645969,10
62.847583,17.662093,0
62.964144,17.672694,0
62.973110,17.673513,47
62.982076,17.674333,277
62.991042,17.675154,552
63.000008,17.675975,12
63.008974,17.676796,33
63.017940,17.677618,17
63.026906,17.678441,5
63.035872,17.679265,0
63.044837,17.680089,0
63.125530,17.687530,0
63.134496,17.688359,17
63.143461,17.689190,39
63.152427,17.690020,10
63.457251,17.718617,3
63.520007,17.724590,3
63.528972,17.725445,0
63.726198,17.744424,0
64.013056,17.772564,0
64.022020,17.773454,11
64.075804,17.778806,0
64.183370,17.789580,3
64.192334,17.790482,0
64.667386,17.839240,3
64.891450,17.862903,26
64.900412,17.863859,24
64.909374,17.864815,17
64.918337,17.865773,3
65.258890,17.902674,3
65.267852,17.903660,0
65.500847,17.929540,3
65.518769,17.931552,0
66.047440,17.992304,3
66.056400,17.993358,3
66.065360,17.994412,3
66.137038,18.002877,3
58.747954,17.359233,3
58.756928,17.359841,3
58.792822,17.362278,3
58.801796,17.362888,7
58.810769,17.363499,0
58.819743,17.364110,3
58.846663,17.365945,3
58.909477,17.370240,70
58.918450,17.370855,48
58.927424,17.371470,12
58.936397,17.372086,0
58.945370,17.372703,0
58.954344,17.373319,12
58.963317,17.373936,0
58.981263,17.375171,0
58.990237,17.375789,11
58.999210,17.376408,10
59.008183,17.377027,4
59.017156,17.377646,11
59.026129,17.378266,10
59.035102,17.378886,22
59.044075,17.379506,16
59.053049,17.380127,31
59.062022,17.380748,10
59.070995,17.381369,16
59.133806,17.385731,0
59.142779,17.386356,9
59.160725,17.387606,33
59.196616,17.390111,8
59.214562,17.391366,11
59.223534,17.391994,56
59.232507,17.392623,12
59.241480,17.393252,0
59.250453,17.393881,8
59.268398,17.395141,13
59.277371,17.395771,61
59.286344,17.396402,39
59.295316,17.397033,8
59.304289,17.397665,0
59.456821,17.408462,3
59.465794,17.409101,3
59.510655,17.412300,0
59.519628,17.412941,25
59.528600,17.413583,12
59.537572,17.414225,5
59.591405,17.418085,150
59.600377,17.418729,38
59.618321,17.420020,0
59.627294,17.420666,10
59.636266,17.421312,8
59.645238,17.421959,24
59.663182,17.423253,8
59.672154,17.423901,14
59.681126,17.424550,5
59.690098,17.425199,18
59.699070,17.425848,21
59.708041,17.426497,13
59.717013,17.427147,0
59.725985,17.427798,3
59.734957,17.428448,3
59.743929,17.429100,15
59.752901,17.429751,65
59.761873,17.430403,27
59.770844,17.431056,4
59.779816,17.431708,31
59.788788,17.432362,205
59.797760,17.433015,17
59.815703,17.434324,6
59.833647,17.435634,18
59.842618,17.436290,247
59.851590,17.436946,853
59.860562,17.437602,41
59.878505,17.438917,5
59.887477,17.439574,14
59.914391,17.441550,15
59.923363,17.442210,27
59.932334,17.442870,52
59.941306,17.443530,65
59.968220,17.445513,0
59.986163,17.446837,4
59.995135,17.447500,16
60.004106,17.448163,5
60.022049,17.449491,5
60.031020,17.450155,8
60.129704,17.457492,4
60.138675,17.458162,14
60.156617,17.459502,0
60.174559,17.460844,3
60.183530,17.461516,17
60.192501,17.462188,3
60.201473,17.462860,25
60.210444,17.463533,109
60.219415,17.464207,445
60.228386,17.464880,37
60.246327,17.466229,9
60.255298,17.466904,17
60.264269,17.467580,17
60.273240,17.468256,0
60.282211,17.468932,12
60.291182,17.469609,165
60.309124,17.470964,17
60.327065,17.472320,7
60.336036,17.472999,26
60.434714,17.480497,3
60.632063,17.495650,6
62.201605,17.624266,3
62.434750,17.644687,22
62.443717,17.645479,47
62.452684,17.646272,3
62.488552,17.649451,0
62.497519,17.650246,9
62.524419,17.652637,3
62.533386,17.653435,3
62.542352,17.654234,4
62.551319,17.655033,14
62.560286,17.655833,5
62.587186,17.658235,13
62.596152,17.659037,14
62.605119,17.659839,20
62.614086,17.660642,13
62.623052,17.661446,10
62.632019,17.662250,9
62.640985,17.663055,25
62.649952,17.663860,0
62.730650,17.671131,6
62.739616,17.671942,3
62.847211,17.681714,3
62.856177,17.682532,0
62.936872,17.689920,3
62.954803,17.691568,4
62.963769,17.692392,98
62.972735,17.693218,52
62.990667,17.694870,22
62.999633,17.695697,28
63.008599,17.696525,0
63.017565,17.697353,0
63.098256,17.704834,9
63.107222,17.705668,0
63.125153,17.707337,14
63.134119,17.708173,4
63.143084,17.709010,14
63.152050,17.709846,13
63.492729,17.742088,3
63.510659,17.743808,10
63.734775,17.765525,4
63.914061,17.783179,3
64.640095,17.857331,15
64.873118,17.882076,4
64.882080,17.883038,3
65.258476,17.924062,0
65.267437,17.925055,0
65.321205,17.931026,4
65.330167,17.932024,3
65.491467,17.950113,0
65.616918,17.964354,11
65.625879,17.965377,3
65.849890,17.991207,3
65.921571,17.999577,5
65.930531,18.000627,4
66.038050,18.013290,3
66.047010,18.014351,3
66.091809,18.019665,4
66.127647,18.023932,3
66.136607,18.025001,3
58.747637,17.376499,11
58.756611,17.377112,8
58.819425,17.381412,3
58.837371,17.382644,3
58.909158,17.387587,16
58.918131,17.388207,17
58.927104,17.388826,3
58.936077,17.389447,10
58.945051,17.390068,4
58.954024,17.390689,9
58.962997,17.391310,10
58.971970,17.391932,13
58.980943,17.392554,11
58.989916,17.393177,37
58.998889,17.393800,13
59.007862,17.394423,8
59.025809,17.395671,3
59.034782,17.396296,25
59.061701,17.398172,27
59.070673,17.398798,36
59.133484,17.403191,0
59.151429,17.404450,77
59.160402,17.405080,259
59.169375,17.405710,410
59.178348,17.406341,473
59.187320,17.406972,10
59.196293,17.407603,16
59.205266,17.408235,48
59.214239,17.408868,72
59.223211,17.409500,206
59.232184,17.410133,8
59.241157,17.410767,32
59.250129,17.411401,18
59.277047,17.413305,73
59.286020,17.413940,11
59.294992,17.414576,5
59.519301,17.430600,3
59.546217,17.432540,0
59.555189,17.433187,16
59.582105,17.435132,3
59.591077,17.435781,9
59.600049,17.436430,41
59.609021,17.437080,0
59.617993,17.437730,12
59.626965,17.438381,38
59.635937,17.439032,0
59.644909,17.439683,0
59.653881,17.440335,22
59.662853,17.440988,19
59.671825,17.441640,3
59.680796,17.442293,31
59.689768,17.442947,15
59.707712,17.444255,33
59.716684,17.444910,4
59.725656,17.445565,8
59.734627,17.446220,3
59.743599,17.446876,28
59.752571,17.447533,5
59.761542,17.448189,9
59.779486,17.449504,21
59.788458,17.450162,177
59.797429,17.450821,77
59.806401,17.451479,21
59.815372,17.452139,3
59.824344,17.452798,3
59.833316,17.453458,0
59.842287,17.454119,32
59.851259,17.454780,35
59.860230,17.455441,47
59.878173,17.456765,3
59.887145,17.457428,21
59.896116,17.458091,24
59.914059,17.459418,15
59.923031,17.460082,8
59.932002,17.460747,30
59.967887,17.463410,0
59.985830,17.464744,6
59.994801,17.465411,27
60.021715,17.467417,41
60.030686,17.468086,14
60.039657,17.468756,11
60.048629,17.469426,37
60.057600,17.470096,3
60.066571,17.470767,15
60.147311,17.476826,14
60.156282,17.477501,7
60.165253,17.478176,5
60.174224,17.478853,14
60.183195,17.479529,0
60.192166,17.480206,0
60.201136,17.480884,41
60.210107,17.481561,12
60.219078,17.482240,10
60.237020,17.483597,7
60.245991,17.484277,8
60.254962,17.484957,10
60.263932,17.485637,26
60.272903,17.486318,46
60.281874,17.487000,39
60.290845,17.487681,6
60.299815,17.488364,38
60.308786,17.489046,27
60.326728,17.490413,3
60.335698,17.491097,101
60.344669,17.491781,15
60.425404,17.497960,3
60.470256,17.501408,3
60.488197,17.502790,4
60.497168,17.503482,12
60.631721,17.513913,4
60.640691,17.514612,3
62.219174,17.645037,3
62.228142,17.645822,8
62.407482,17.661645,36
62.416448,17.662442,7
62.425415,17.663239,39
62.434382,17.664037,33
62.443349,17.664835,7
62.452315,17.665634,7
62.497149,17.669637,0
62.506116,17.670439,22
62.550949,17.674459,8
62.586815,17.677684,4
62.604748,17.679300,4
62.613714,17.680109,18
62.622681,17.680918,6
62.631647,17.681728,41
62.721310,17.689858,5
62.730276,17.690674,28
62.739243,17.691491,3
62.837870,17.700511,9
62.846836,17.701334,3
62.855802,17.702158,3
62.927529,17.708771,36
62.954427,17.711260,14
62.963392,17.712091,206
62.981324,17.713754,0
62.990290,17.714587,28
62.999255,17.715420,28
63.008221,17.716253,3
63.035118,17.718758,3
63.044084,17.719594,6
63.053049,17.720431,3
63.062015,17.721268,7
63.070981,17.722106,6
63.079946,17.722944,4
63.106843,17.725463,10
63.115808,17.726303,20
63.124774,17.727145,3
63.142705,17.728829,33
63.151670,17.729672,3
63.375800,17.750940,3
63.429590,17.756100,0
63.492343,17.762148,3
63.501308,17.763015,7
64.630726,17.877282,7
64.863746,17.902190,3
64.872708,17.903158,4
65.159484,17.934501,3
65.168445,17.935493,3
65.195330,17.938472,5
65.302865,17.950456,3
65.311826,17.951460,24
65.320787,17.952464,4
65.750900,18.001574,5
65.831541,18.010984,14
65.840501,18.012033,24
65.849461,18.013084,8
66.028658,18.034260,3
66.037618,18.035328,6
58.729371,17.392532,0
58.756291,17.394383,3
58.810131,17.398094,3
58.819104,17.398714,3
58.846024,17.400576,15
58.854997,17.401197,5
58.863970,17.401819,4
58.917809,17.405558,3
58.926783,17.406182,38
58.935756,17.406807,3
58.944729,17.407432,42
58.953702,17.408058,207
58.962675,17.408684,66
58.971648,17.409310,13
58.980621,17.409937,31
58.989594,17.410564,58
58.998567,17.411192,38
